"","HOME","ROAD","GAME.DATE","SPREAD","H.PTS","R.PTS","Diff","sprError","VegDiffPred","VegHPred","VegRPred","PredDifflm01","PredDifflm02","PredHlm01","PredHlm02","PredRlm01","PredRlm02","dpcalm","Hpcalm","Rpcalm","PredDiffRF","PredHRF","PredRRF","PredDiffXGB","PredHXGB","PredRXGB","PredDiffglm","PredHglm","PredRglm"
"3839","DEN","CHI",2016-02-05,-3,115,110,-5,-2,-2.74049083767941,105.12559629059,102.374281692597,-1.1239254431733,-1.298660943057,105.716207049877,105.948927954028,102.658992243205,101.904636046744,-0.428144492361138,103.451904937315,102.193485325924,0.500204081632653,104.194965986395,105.515074829932,0.380322843790054,104.586357116699,102.135528564453,-0.870752318989805,103.02207444033,101.263504894214
"3852","MEM","MIN",2016-03-16,4,108,114,6,2,4.04614812723903,101.933237899036,106.028637248092,-3.53621213909931,-3.38455828656626,103.134849398041,102.490113771953,102.398315529622,101.934655579978,-3.41463488427444,104.579471951132,101.798442262268,-2.16939795918367,100.831925170068,101.912591836735,-2.80056071281433,96.8470077514648,103.021003723145,-2.68722123677138,103.697365787282,101.679665206005
"3855","CLE","MIL",2016-03-23,-11,113,104,-9,2,-10.4966496547291,109.300218802623,98.719926137102,-9.4989601040757,-9.73465748237276,101.785442821724,102.412826949162,94.8365320840884,94.8146116132003,-9.4436725282699,103.855717339628,94.5947575695517,-7.75931972789116,104.450993197279,95.0844081632653,-6.54927492141724,105.605964660645,95.2691955566406,-7.1350679048133,104.34581530755,97.4423021668352
"3856","PHX","WAS",2016-04-01,9,99,106,7,-2,8.89374738789505,102.178803929156,111.144735025785,1.29469897770096,2.08903319889081,107.010301197403,106.706771189006,108.263776639151,108.462609763507,2.36130577958441,107.839650967402,107.797750057344,3.93789115646259,106.338204081633,105.592850340136,2.09577393531799,108.221321105957,107.432548522949,1.04863485595786,106.267513728849,105.842714343978
"3861","MIA","CHI",2016-04-07,-6,106,98,-8,-2,-5.64905039407303,105.37116232071,99.6944209519007,-8.35330413188858,-8.08471792134272,104.700290020618,104.695168754784,95.9873486173395,95.4700032144601,-6.75364659177867,103.66050119941,97.5986135349452,-8.40218707482993,105.144952380952,95.8472142857143,-5.36160850524902,102.49299621582,97.0027542114258,-5.66312068093369,103.494216433097,98.7019940724155
"3864","CLE","TOR",2016-11-15,-6,121,117,-4,2,-5.64905039407303,108.072388652025,102.374281692597,0.690067863739689,1.03473524977912,107.075129408354,106.666673690065,107.866656599271,107.770579936322,-3.19109702698497,108.550798510576,104.722220171381,-3.89755102040816,105.76549659864,106.054452380952,-5.30611753463745,107.099601745605,100.452697753906,-2.55344166913647,107.163200580983,103.634708620045
"3872","DEN","DAL",2016-12-19,-8,117,107,-10,-2,-7.58809009833544,107.581256591786,99.9380446556004,-6.99520261778447,-6.65846896782556,102.946217682655,100.377297724104,98.7361730866682,99.7861016662956,-4.44323893006065,103.334518692272,99.9570988326822,-4.80005102040816,103.013204081633,101.307200680272,-1.31634974479675,110.346488952637,103.129737854004,-3.9836571965238,104.982864816448,101.802379457228
"3882","POR","MEM",2017-01-27,-1,112,109,-3,-2,-0.801451133416999,103.406634079754,102.617905396297,-0.739916343182494,-0.446721260713052,104.214493004863,104.926019854709,104.518397842989,103.803336356997,0.298325531434768,105.148276069304,105.905916295459,-1.7517074829932,105.351605442177,104.95987755102,-0.243868127465248,104.163482666016,102.867042541504,-0.900798063608862,105.650326812159,104.207626493431
"3883","MIN","ORL",2017-01-30,-8,111,105,-6,2,-7.58809009833544,110.282482923101,102.617905396297,-7.07617679985994,-7.22030820178126,109.966526701811,109.973846668626,102.572508236207,102.976878378602,-7.1984395434997,109.180047424679,102.218901185663,-9.78342857142857,110.25831292517,105.137619047619,-6.44892168045044,110.158210754395,103.134719848633,-5.92140142014423,108.440485370821,102.245409995743
"3890","ATL","GSW",2017-03-06,6,111,119,8,2,5.98518783150144,105.37116232071,111.388358729485,3.7785730021515,4.03798587884552,108.968516339404,108.76657065225,109.296003513933,109.511667452609,5.19774111308127,108.404593313422,111.022933184412,4.74862585034014,107.950095238095,112.095278911565,5.82012176513672,106.982032775879,115.667541503906,3.9185003237137,107.234751856139,108.508944520168
"3891","DAL","LAL",2017-03-07,-9,122,111,-11,-2,-8.55760995046664,107.826822621905,99.2071735445014,-8.24929747536753,-7.30077684435138,107.494341400942,106.844708091123,98.4173056997979,98.7961513702307,-9.39448075274735,106.921723617237,97.5491378823371,-8.2283843537415,102.908421768708,96.2320510204082,-6.02790927886963,104.568473815918,98.0860900878906,-6.84325379407956,106.189723548681,99.1096721477866
"3894","DEN","HOU",2017-03-18,2,105,109,4,2,2.10710842297662,119.122860007404,121.133306877472,2.76574299231057,3.46295693450877,115.920515743586,116.426162832708,116.438300009867,116.651840988583,0.805869599685413,116.873497537077,115.935700836007,3.93108843537415,116.310571428571,116.540656462585,2.96051025390625,116.259002685547,115.765899658203,-0.194381963889152,113.942902294151,111.763659584651
"3902","OKC","SAS",2017-03-31,3,95,100,5,2,3.07662827510782,102.424369959275,105.541389840693,3.85640496788712,3.48867519954204,102.99420633943,101.835213865537,106.672107785211,106.186842494131,3.26652649167605,103.906943364474,105.81007866197,2.40189115646259,100.893068027211,104.577486394558,3.94536471366882,105.98876953125,108.503219604492,2.14928278982876,104.753870119471,104.977105866668
"3906","NYK","HOU",2013-11-14,1.5,106,109,3,1.5,1.62234849691101,102.424369959275,104.079647618495,0.791190429364594,4.70837850275487,103.409889504432,102.865895108597,103.641285914603,102.57676138462,2.76213721597227,102.89059991483,103.312728460333,5.08565306122449,100.792414965986,99.998231292517,-1.53914296627045,90.1902236938477,103.309753417969,2.35489188895436,101.676146377586,101.494320791904
"3912","SAS","MIN",2013-12-13,-8.5,117,110,-7,1.5,-8.07285002440104,108.317954682144,100.1816683593,-6.88607643520174,-8.15942008529021,106.788161866216,106.000512683143,99.7438680242194,99.6071761227442,-6.65207323806645,105.824470062198,99.882822814548,-6.54647278911564,107.281768707483,98.4150306122449,-7.1038236618042,108.177947998047,94.9740219116211,-8.00023404603462,106.235314836515,99.4493913384103
"3915","MIL","NYK",2013-12-18,4.5,101,107,6,1.5,4.53090805330463,91.1283325737764,95.796441692706,5.22350949368871,6.76707455867064,88.1408281992132,89.8084546491035,93.9137736521924,95.1155218785429,4.56628248209222,87.75509092997,93.3436938438952,3.6423231292517,94.4866462585034,95.510268707483,2.85248637199402,80.6635589599609,95.5016708374023,1.42668794462656,93.1551973608287,95.4916259770855
"3919","BOS","CLE",2013-12-28,-4.5,103,100,-3,1.5,-4.19477061587622,100.705407748439,96.527312803805,-4.70561331377863,-4.94725912397177,101.014630614958,100.003386187782,98.7015275560976,99.7654103640461,-5.16195902115875,101.812870075677,97.4718438010132,-7.19252040816326,102.30456462585,97.6609353741497,-6.01367855072021,97.6516799926758,97.3354568481445,-5.083778645875,101.651168563953,97.9172423653404
"3920","DEN","MEM",2014-01-03,-4.5,111,108,-3,1.5,-4.19477061587622,98.7408795074822,94.5783231742077,1.35216942103595,1.49089038515948,98.2090168204098,98.3910923862062,99.7122388005386,101.660140793293,-0.195710397161848,96.7660926567803,99.2094025576508,-1.74583333333333,98.310850340136,97.6473537414966,-1.31933355331421,98.0622024536133,97.0451965332031,-2.32915710564155,98.814650129734,99.0459606396706
"3925","NYK","LAL",2014-01-26,-5.5,110,103,-7,-1.5,-5.16429046800742,107.581256591786,102.374281692597,-5.29577136991479,-4.66922354128323,105.294535135013,104.646234600833,99.0364009139352,98.7834609033911,-5.10071713127639,103.680126127525,98.7202981134997,-3.7690306122449,104.455707482993,100.244183673469,-0.400858551263809,103.098037719727,96.6334228515625,-3.94912949142869,102.843449345079,100.158490115003
"3926","LAL","IND",2014-01-28,10.5,92,104,12,1.5,10.3480271660919,97.5130493568845,107.977626877689,7.59490844768974,7.56713657021178,101.232607318227,101.866047206312,105.524118396386,105.138468143219,7.96619744614965,100.095471362506,105.691208072514,3.49625170068027,101.80974829932,103.975153061225,1.06370520591736,98.7608261108398,101.683837890625,5.50281931052816,100.849032495286,102.851927404128
"3930","CHA","SAS",2014-02-08,5.5,100,104,4,-1.5,5.50042790543584,93.3384268448523,98.9635498408017,2.99965883214373,2.99827384578666,96.4766022065829,96.6517613286417,97.2193784053006,97.055631860176,3.85103948225389,96.3442417397434,97.3703498321064,3.42136054421769,96.7675442176871,95.3376666666666,2.97477340698242,96.1666946411133,95.6981506347656,3.17163614642238,98.0257003838833,98.7030269692873
"3933","SAS","CHA",2014-02-28,-8.5,92,82,-10,-1.5,-8.07285002440104,104.880030260471,96.7709365075047,-7.35255911726116,-7.76252651723618,104.218102302539,103.769437954612,96.2084931223188,96.0829061345308,-8.10095596010416,103.267554954174,95.6618715115488,-7.44543537414966,106.717095238095,94.8665204081632,-10.2654266357422,102.125022888184,90.470458984375,-7.47367347721949,103.160812655092,97.4436554566668
"3935","HOU","MIA",2014-03-04,-1.5,106,103,-3,-1.5,-1.2862110594826,105.12559629059,103.836023914795,-0.332305072872742,0.405957477408388,104.764943086166,104.527468227745,102.788427285713,102.496937769531,0.471614976983968,104.872456625875,103.588822005431,-2.75012585034014,102.032571428571,104.840683673469,5.06318187713623,104.482215881348,101.30394744873,-0.544241554936266,104.19433301982,103.405989227777
"3939","BKN","CHA",2014-03-19,-6.5,104,99,-5,1.5,-6.13381032013863,100.214275688199,94.0910757668083,-4.21978770972943,-5.01596096832848,96.9142518762942,98.31579330279,93.4868317895641,92.3712384373975,-2.97049513710833,96.7300146615767,94.3011226565086,-4.08325510204082,97.6004693877551,95.7495510204081,-2.43012475967407,95.7579650878906,95.1664581298828,-3.10256785222461,99.0367062782716,96.587844615114
"3942","DEN","WAS",2014-03-23,-1.5,105,102,-3,-1.5,-1.2862110594826,108.072388652025,106.759508359191,-1.50252292915392,-1.17802497578522,106.749127404476,106.76195333842,105.170937486127,105.031369009375,-0.993769002932589,106.632730171526,105.530042208908,-0.496482993197279,106.746952380952,105.292115646259,2.66909646987915,108.847290039062,101.482574462891,-1.24985166260877,105.408539531772,103.899874281551
"3944","WAS","ATL",2014-03-29,-5.5,101,97,-4,1.5,-5.16429046800742,102.178803929156,97.0145602112044,-4.27908119595859,-4.09461770284033,102.780433707724,102.774305901892,95.7576416667201,96.0085082678576,-4.52023600127908,102.554347009663,96.2958048522043,-6.52926190476191,106.058340136054,98.6180850340136,-3.33939242362976,105.283706665039,97.4015121459961,-3.69564950426445,103.293995475699,98.3361798110108
"3950","SAS","BKN",2014-11-22,-10.5,99,87,-12,-1.5,-10.0118897286635,102.424369959275,92.3857098409107,-7.08562712779491,-6.88148026368192,100.673448258432,100.201548608142,92.4689159878056,92.2459144773281,-8.03231478907072,101.433393001509,91.3233417603086,-8.09217346938775,99.0244285714286,91.5528299319728,-7.61688470840454,99.2026214599609,88.8263168334961,-5.78212503408172,100.825098609353,94.9445183106085
"3954","OKC","CLE",2014-12-11,-7.5,103,94,-9,-1.5,-7.10333017226983,104.880030260471,97.7454313223034,2.70311519804168,3.98452316199658,96.7708845743217,96.1174725260258,97.3975170662972,98.5630339413635,2.30283841060683,96.6300161458785,97.1875060837651,-1.52411224489796,99.2075442176871,97.1237482993197,-0.780133724212646,97.3540649414062,93.6166687011719,0.550154796924431,97.7656592974908,98.3687682328152
"3967","PHX","UTA",2015-02-06,-5.5,100,93,-7,-1.5,-5.16429046800742,103.897766139993,98.719926137102,-1.94794648227203,-1.3473072840415,103.013292422795,103.295128835569,101.198763763114,102.078848228516,-2.85481328631818,102.525698090416,100.178728239316,-5.6439387755102,103.337571428571,97.0286870748299,-1.31933355331421,101.265182495117,97.2156448364258,-3.67041511554339,103.135891653693,99.7824532031189
"3968","NYK","GSW",2015-02-07,15.5,92,106,14,-1.5,15.1956264267479,94.0751249352109,109.439369099887,10.657147581514,10.1949809947624,97.6854151828882,97.599250558676,106.537218166783,105.81545785757,10.9841375089549,97.7679984791078,106.387055693642,6.36592176870748,97.2105646258503,104.267721088435,9.67574501037598,90.9765396118164,105.149063110352,8.32317910724291,99.2594970248655,104.180713204069
"3969","DAL","CHA",2015-02-22,-9.5,92,81,-11,-1.5,-9.04236987653224,103.406634079754,94.334699470508,-8.49965891502638,-8.09672986606527,102.887953930248,101.605102806958,94.4119233255254,92.7494268609856,-8.24173639410148,102.832981672205,95.889014032278,-8.76543197278911,103.581197278912,94.9133503401361,-8.39579010009766,102.459938049316,93.2143478393555,-7.61652032766474,103.512806382921,96.8094583537117
"3970","NYK","CLE",2015-02-22,16.5,83,101,18,1.5,16.1651462788791,90.8827665436568,107.24675576659,5.85880944199338,6.97872029245869,94.8974933095396,94.3879613934044,101.359890602992,102.201284511196,5.81176890100498,94.4789970407301,101.739730808293,6.32075510204082,96.1840476190476,100.882482993197,4.56824636459351,93.8763580322266,98.3205871582031,3.8991508950987,96.5073896855585,101.569616368442
"3972","CHI","MIN",2015-02-27,-5.5,96,89,-7,-1.5,-5.16429046800742,99.7231436279604,94.5783231742077,-9.01882553008349,-9.2258103154642,104.168171704472,103.996831522356,96.767949531694,96.471231060796,-10.6289838321883,105.968723313279,97.3585816599155,-8.98489795918368,105.67887755102,97.6841462585034,-7.11966848373413,109.28148651123,96.9334106445312,-8.86808703929255,104.144647018477,97.8308844095866
"3973","SAC","SAS",2015-02-27,9.5,96,107,11,1.5,9.37850731396066,96.7763512665259,106.272260951792,0.823712339861467,1.00777807713899,101.321721458617,101.892379026361,100.803857822779,100.33981925986,2.38975509489867,100.640010851637,101.627279124321,1.81644897959184,102.764598639456,102.006323129252,2.47187995910645,100.541687011719,96.2407073974609,1.56822368877365,101.256654874703,101.477985309521
"3978","CLE","PHX",2015-03-07,-11.5,89,79,-10,1.5,-10.9814095807947,111.510313073698,100.425292063,-7.58112435046341,-7.25059723482073,107.570560396469,108.186360748772,100.016826385233,99.6724782231718,-7.16240562100319,108.862799092005,100.270372248844,-7.1844149659864,109.069843537415,99.6843333333333,-4.30652952194214,111.52116394043,100.028968811035,-4.71847973920047,106.251090903667,100.50881145995
"3981","SAS","CLE",2015-03-12,1.5,125,128,3,1.5,1.62234849691101,102.669935989395,104.323271322194,-3.2910692760156,-2.83042268123646,101.937111292345,100.790647204978,98.4465840486527,98.5187460384472,-2.74984362574581,101.97992860988,99.4736464935407,-6.36290136054422,102.019142857143,98.8434115646259,-5.74819946289062,103.100830078125,95.7582168579102,-2.95696759219965,102.581347449242,100.169016179928
"3994","CLE","UTA",2015-11-10,-5.5,118,114,-4,1.5,-5.16429046800742,96.2852192062868,91.1675913224123,-3.83207016196861,-3.6725089266996,94.6559774238401,94.6084505555291,91.8994820392261,89.8021372791286,-3.17823459010553,93.5946285259596,91.5115723777271,-1.25825170068027,97.5451972789116,94.5189149659864,-1.77806305885315,84.9799575805664,93.280029296875,-2.98719442716528,96.6795720230732,93.844404844947
"3996","CHA","BKN",2015-11-18,-6.5,116,111,-5,1.5,-6.13381032013863,100.459841718319,94.334699470508,-10.3495199310828,-10.7574200544312,101.068547889294,101.899780052242,95.2015031835466,94.4552478739868,-8.80645245825087,101.477412121113,95.862127054754,-7.70844217687075,104.576755102041,95.2983095238095,-6.63519859313965,104.014602661133,92.1403961181641,-7.50579711610389,102.892654033719,97.088033645352
"4001","CHA","MIL",2015-11-29,-6.5,87,82,-5,1.5,-6.13381032013863,103.897766139993,97.7454313223034,-12.6763448706175,-12.1464485608477,110.16476302854,108.480695556508,96.6909375959175,97.3305116289654,-11.7165080401797,110.146328758299,96.9287717109409,-11.1633605442177,111.646292517007,95.4986258503402,-4.16753101348877,112.541023254395,93.6235733032227,-8.12165206915641,107.88581898077,99.1270708069365
"4004","BOS","CHI",2015-12-09,-3.5,105,100,-5,-1.5,-3.22525076374501,102.178803929156,98.9635498408017,-6.87888466222951,-7.16921169545362,107.516170627655,107.768435774481,99.6637152946518,99.5696750151715,-6.70194288233692,105.573167548097,98.2498065721932,-6.26925850340136,104.69406122449,94.5735408163265,-5.60756397247314,103.844436645508,100.903305053711,-5.48817385203975,103.850865375732,98.5544912165285
"4008","ORL","ATL",2015-12-20,1.5,100,103,3,1.5,1.62234849691101,100.214275688199,101.887034285198,-3.83490935362974,-3.38000282808885,102.885116974148,101.498409231445,96.8261837179004,97.2451061935683,-2.77295327545318,102.077196422698,97.1651228709461,-2.9178537414966,103.475557823129,99.6232108843537,0.340558916330338,103.372344970703,101.858535766602,-2.01831941184768,102.76066238421,99.2000284174856
"4012","MIA","IND",2016-01-04,-1.5,103,100,-3,-1.5,-1.2862110594826,97.758615387004,96.527312803805,-2.81621067235401,-3.11923273794489,100.578350310628,101.138401450516,95.4894714588984,94.7326994014483,-3.3410302287089,99.374681842977,96.1136367565103,-6.88877891156463,96.8745646258505,96.438350340136,-6.21547079086304,97.328498840332,96.8858032226562,-4.34247902221683,100.663455134375,97.4995661285899
"4016","HOU","IND",2016-01-10,-2.5,107,103,-4,-1.5,-2.25573091161381,104.880030260471,102.617905396297,-1.54159403143458,-1.45821667996513,105.039605389755,106.523201405901,103.810704245437,103.208095477977,0.376078784522245,103.782726686241,104.164190194463,-1.8195,102.166421768707,106.116629251701,-5.39100074768066,104.422210693359,103.387634277344,-0.423026362798622,103.607174602994,102.942819188044
"4021","HOU","MIL",2016-01-22,-2.5,102,98,-4,-1.5,-2.25573091161381,106.844558501427,104.566895025894,-3.97577674581342,-4.07821939587627,105.210212475863,104.85718296659,103.692564292086,103.830634067711,-4.18455124091281,106.428295993883,103.047663570729,-4.08247619047619,107.911863945578,102.347431972789,-2.43012475967407,106.275741577148,102.775772094727,-3.62472305650587,105.049520525773,102.432377036992
"4026","BOS","SAC",2016-02-07,-7.5,128,119,-9,-1.5,-7.10333017226983,112.001445133938,104.810518729594,-5.72484006531246,-5.22077472878705,111.568771554999,111.625716377695,105.744824664399,106.247079273302,-5.46631192899298,112.051060097243,105.786814777323,-6.46267006802721,108.506360544218,102.655343537415,-7.16037464141846,114.786064147949,99.550895690918,-5.22811890154002,109.789939953198,103.993554335363
"4042","IND","HOU",2016-03-27,-1.5,104,101,-3,-1.5,-1.2862110594826,106.107860411069,104.810518729594,-3.73157808917502,-3.13360840503261,106.014321594615,105.287422975795,101.982446167906,102.415072552168,-3.94994630870037,106.683484262855,102.345900943728,-6.86095238095238,105.917557823129,101.644129251701,-7.16037464141846,108.832153320312,95.3629608154297,-3.91823078805038,105.811510201771,102.265398246982
"4045","LAC","WAS",2016-04-03,-6.5,114,109,-5,1.5,-6.13381032013863,106.353426441188,100.1816683593,-5.30269595654758,-5.48209382636919,108.870819657638,110.239770857919,102.910801656467,102.234649648827,-7.00206213154553,109.762712816703,102.603341724858,-7.2156462585034,107.043224489796,100.841040816327,-6.85455751419067,107.669006347656,100.814147949219,-6.32287349409065,108.018804642516,101.757358164109
"4050","LAL","SAS",2016-11-18,7.5,107,116,9,1.5,7.43946760969825,101.196539808678,108.708497988788,2.11065294006903,3.0214676275108,105.973639848235,105.409438385512,107.770525556882,107.419872001672,1.48100848244672,105.461327455092,105.902359798466,1.28708503401361,105.482666666667,105.593537414966,4.68911266326904,107.167350769043,103.061180114746,0.00639886607818805,106.403125122399,104.90817751899
"4052","MIA","MEM",2016-11-26,1.5,107,110,3,1.5,1.62234849691101,92.8472947846132,94.5783231742077,-1.0864288143457,-1.25606017488295,92.1372277281244,92.6662731826376,91.9943427027104,91.44690086349,-0.184624030913957,91.7107548523113,93.2742127759151,-0.711595238095238,94.3119727891156,94.1221700680272,-0.277495235204697,83.8764190673828,90.8149642944336,-1.76694629318748,95.2371472967011,95.5333333492796
"4062","NYK","ATL",2017-01-16,2.5,107,108,1,-1.5,2.59186834904222,104.143332170112,106.759508359191,2.08592837480696,2.23181406593003,103.454593279093,103.596644805936,106.858493849222,107.085149569473,2.43303328690435,104.307167440609,107.732606170795,3.14181292517007,106.626095238095,107.772982993197,-1.76307356357574,104.496040344238,106.579711914062,0.168202004722125,104.826766217078,105.094694126916
"4064","NYK","WAS",2017-01-19,1.5,110,113,3,1.5,1.62234849691101,109.791350862862,111.388358729485,0.140995438392769,0.863434377805487,107.387112073633,107.54685113029,108.101448076068,108.843078354691,0.756418759077984,108.457322482683,108.61333516114,1.23714965986395,108.412142857143,107.219442176871,1.76874887943268,105.438323974609,107.873764038086,-0.395428076772337,107.107180799225,106.125737136099
"4069","CHI","PHX",2017-02-24,-5.5,128,121,-7,-1.5,-5.16429046800742,112.492577194177,107.24675576659,-6.10043836254897,-5.81618620401278,109.255560527896,107.88598272491,106.062387632417,106.145402048601,-5.22846574627777,109.28156698243,106.578867203976,-4.62922448979592,110.039945578231,104.321901360544,-3.47021150588989,110.161880493164,105.633110046387,-5.09608767836954,107.973869166778,105.168531934172
"4076","LAC","NYK",2017-03-20,-10.5,114,105,-9,1.5,-10.0118897286635,112.983709254416,102.861529099996,-10.1533921870101,-9.39408014463799,112.140992264356,112.003641995266,102.511916150695,102.993273622196,-9.55662007775084,112.09828365268,103.144193776352,-9.7565,112.404353741497,103.569789115646,-7.95377635955811,111.550186157227,103.279930114746,-6.87458298434307,110.388213832444,103.126972895933
"4079","LAL","SAC",2017-04-07,-2.5,98,94,-4,-1.5,-2.25573091161381,109.791350862862,107.49037947029,-0.794488391621389,-0.83144620902582,108.143764939085,108.473842831797,106.1180024093,106.329198792264,-1.81592749660373,108.718246290161,105.596598130703,0.392666666666667,111.198537414966,104.78243877551,0.251542061567307,112.682563781738,101.798332214355,-0.83230200585667,107.109665117398,105.36093749756
"4082","HOU","TOR",2013-11-11,-7,110,104,-6,1,-6.61857024620423,105.37116232071,98.719926137102,-5.50238797454261,-5.41056534811166,104.026640263563,102.660204212416,99.7520894691894,101.399300433364,-3.88005387263454,101.686763122626,100.767139496764,-4.89101360544218,101.688176870748,98.3484693877551,-6.79473781585693,95.371467590332,100.78263092041,-5.37348958701545,102.460309872062,100.08143619135
"4083","UTA","SAS",2013-11-15,10,82,91,9,-1,9.86326724002626,92.3561627243741,102.374281692597,15.4658691758061,15.2443734320364,85.8013682823955,86.7299623538176,100.466409012249,99.265097522874,15.4515166297643,85.6644353230977,99.721355333977,13.8960102040816,88.4872993197279,101.174115646259,5.61817216873169,86.5188827514648,102.614166259766,10.8377198686522,90.7550361675233,99.7694652135558
"4088","TOR","PHI",2013-12-13,-7,108,100,-8,-1,-6.61857024620423,104.388898200232,97.7454313223034,-8.17930667850473,-7.43794920010974,105.060062423386,104.783777777711,99.4324468278832,99.2344718209854,-7.82338111511454,106.18248853325,99.5020067348113,-6.39873469387755,106.176244897959,99.2603469387755,-5.73991823196411,106.981857299805,93.6172103881836,-5.76275885565484,105.076311605219,99.7494353952569
"4094","MIA","TOR",2014-01-05,-6,102,97,-5,1,-5.64905039407303,102.915502019514,97.258183914904,-6.60491028141712,-6.31587090660955,100.688621283855,100.56389550031,97.1733776464966,97.3873281199168,-6.94008996400447,101.071380206046,96.978386888541,-5.47804081632653,104.717632653061,96.4608299319728,-7.22713756561279,100.980392456055,96.5163040161133,-7.40105426555043,102.925442574377,98.492975633695
"4099","BKN","DAL",2014-01-24,-2,107,106,-1,1,-1.7709709855482,101.196539808678,99.4507972482011,-1.81468071652635,-2.1931003287397,101.193635829395,100.307409405114,99.4961725863265,99.4857555667561,-1.78169585998607,103.337940400298,99.9304403045064,-0.571724489795919,101.871034013605,99.9232891156463,-1.51022779941559,102.37385559082,98.6822128295898,-0.646360552583685,103.054693541915,100.588899158302
"4102","MIN","NOP",2014-01-29,-10,88,77,-11,-1,-9.52712980259785,106.598992471308,97.0145602112044,-7.65514501067802,-7.19804102350501,106.411069031737,106.290600136374,100.615780287342,99.9449456606554,-6.03016216701711,105.879574455897,99.8882071661493,-6.07140476190476,108.173346938776,101.478908163265,-5.20738792419434,110.644630432129,98.5686874389648,-4.55441753152284,105.143393235976,100.590134599892
"4103","LAC","WAS",2014-01-29,-8,110,103,-7,1,-7.58809009833544,107.090124531547,99.4507972482011,-8.39889755439852,-8.3013635383426,106.348881582969,107.033713798515,98.9606819752265,99.148270964206,-8.01909005839319,107.339935844019,99.3396700409927,-10.142537414966,103.035836734694,98.3402619047619,-9.07221794128418,103.110160827637,97.9790878295898,-7.80454265925441,105.657017895979,99.2785475526301
"4105","BOS","ORL",2014-02-02,-6,96,89,-7,-1,-5.64905039407303,98.7408795074822,93.1165809520097,-0.86509571737323,-0.623091512153233,97.3220609609225,97.303905265365,96.9151987704875,96.1754347294424,-2.76434664584261,97.65814420851,95.5898970366627,-1.25915306122449,99.2483809523809,96.2277789115646,-2.95916199684143,97.0393142700195,95.761100769043,-2.53762391472279,98.9627673956546,97.5492973977786
"4106","OKC","MEM",2014-02-03,-8,86,77,-9,-1,-7.58809009833544,97.2674833267649,89.7058491002143,-7.48545414783767,-7.7080790734584,100.389110686883,101.036016795107,95.4264122063221,95.6207515337436,-7.51924271541595,101.131212447794,95.3584050136339,-6.42343877551021,98.2235714285714,95.5321360544218,-5.51697206497192,97.25927734375,94.9069519042969,-6.39132840458891,101.255687270228,96.9464972603927
"4113","NOP","DEN",2014-03-09,-3,111,107,-4,-1,-2.74049083767941,108.317954682144,105.541389840693,-3.15351482955969,-3.25192411165612,109.014794725394,109.614507927307,105.802673603996,106.280721197501,-2.77899806651533,107.564526953153,105.581042267424,-3.37951020408163,107.845013605442,103.642159863946,-2.43012475967407,104.949630737305,106.042610168457,-2.96047712302325,106.114787779109,103.499413872777
"4115","MIA","WAS",2014-03-10,-8,99,90,-9,-1,-7.58809009833544,106.598992471308,98.9635498408017,-5.03275477559036,-5.4099879714544,105.386433185028,105.811094312574,102.042589093416,102.372760024641,-6.40985727765652,105.985105237167,101.826710283871,-6.40874149659864,104.648727891156,102.907221088435,-6.60640859603882,103.604064941406,103.967155456543,-6.30817012937391,105.581360538148,101.221784745736
"4118","CHI","SAC",2014-03-15,-8,94,87,-7,1,-7.58809009833544,99.2320115677213,91.6548387298117,-3.22301154375454,-3.44959523698552,96.2159156939161,95.1919176564729,93.2104137841016,93.3620107751233,-5.13915379539862,97.870526961083,93.1676702137291,-4.86623809523809,97.370387755102,92.662387755102,-7.53658246994019,101.099380493164,92.6802673339844,-5.49729094609713,99.2091607857367,95.6448173731678
"4122","HOU","SAS",2014-04-14,-5,104,98,-6,-1,-4.67953054194182,108.072388652025,103.348776507396,0.920119525809004,-0.737885894142581,109.240350109138,108.838184645899,106.646828310515,106.09628658621,-0.195678756225536,109.003883621973,106.675301595903,-1.24216326530612,104.826217687075,106.013965986395,0.756265878677368,104.967391967773,106.821784973145,-1.20980563161638,108.096535184074,104.707811825815
"4126","BOS","POR",2014-11-23,5,88,94,6,1,5.01566797937023,102.424369959275,107.49037947029,5.89845287017467,6.71031261530781,105.317062924796,104.459674630741,109.472238439998,108.167675241063,4.94750181236182,103.769259679124,109.060861489277,4.4233537414966,104.805006802721,108.589425170068,1.03766822814941,106.112655639648,107.966796875,3.62619775694658,103.773463854966,106.322082064369
"4132","DEN","HOU",2014-12-17,3,111,115,4,1,3.07662827510782,100.950973778558,104.079647618495,1.13004349691432,0.377842075958944,103.021635339639,103.189976369988,104.821825863799,104.630825838675,1.58784605944115,103.222354291988,103.942538803692,1.11558843537415,100.969095238095,104.152095238095,-0.549961686134338,105.179847717285,99.5222091674805,1.39646574583387,101.587703832751,101.996229412743
"4135","BKN","DAL",2015-01-05,7,88,96,8,1,6.95470768363264,99.4775775978408,106.515884655491,4.2510391392703,4.6755519201357,99.2249043229708,98.8518084341031,103.275010033353,103.64935167607,4.48481490544417,99.1865875004524,103.072538988189,6.8050306122449,95.9532585034014,104.381054421769,5.20846796035767,97.6113739013672,103.562103271484,3.47195209142225,99.7760206276221,102.774335891932
